RECORDING_SESSION_LABEL,TRIAL_INDEX,AG_Audio_LIST,AG_Loc,AG_VIDEO,Drift_Check,Session_Name_,Trial_Index_,Trial_Recycled_,calibration,condition,phase,session,video_file,video_id,video_latency,DATA_FILE,EYE_USED,GROUPING_VARIABLES,IA_AREA,IA_AVERAGE_FIX_PUPIL_SIZE,IA_BOTTOM,IA_DWELL_TIME,IA_DWELL_TIME_%,IA_DYNAMIC,IA_END_TIME,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_INDEX,IA_FIRST_FIXATION_PREVIOUS_FIX_IA,IA_FIRST_FIXATION_PREVIOUS_IAREAS,IA_FIRST_FIXATION_RUN_INDEX,IA_FIRST_FIXATION_TIME,IA_FIRST_FIXATION_VISITED_IA_COUNT,IA_FIRST_FIXATION_X,IA_FIRST_FIXATION_Y,IA_FIRST_FIX_PROGRESSIVE,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_RUN_END_TIME,IA_FIRST_RUN_FIXATION_%,IA_FIRST_RUN_FIXATION_COUNT,IA_FIRST_RUN_LANDING_POSITION,IA_FIRST_RUN_LAUNCH_SITE,IA_FIRST_RUN_START_TIME,IA_FIRST_SACCADE_AMPLITUDE,IA_FIRST_SACCADE_ANGLE,IA_FIRST_SACCADE_END_TIME,IA_FIRST_SACCADE_INDEX,IA_FIRST_SACCADE_START_TIME,IA_FIXATION_%,IA_FIXATION_COUNT,IA_FSA_COUNT_21,IA_FSA_COUNT_22,IA_FSA_COUNT_23,IA_FSA_DURATION_21,IA_FSA_DURATION_22,IA_FSA_DURATION_23,IA_GROUP,IA_ID,IA_INSTANCES_COUNT,IA_LABEL,IA_LAST_FIXATION_DURATION,IA_LAST_FIXATION_RUN,IA_LAST_FIXATION_TIME,IA_LAST_FIXATION_X,IA_LAST_FIXATION_Y,IA_LAST_RUN_DWELL_TIME,IA_LAST_RUN_END_TIME,IA_LAST_RUN_FIXATION_%,IA_LAST_RUN_FIXATION_COUNT,IA_LAST_RUN_LANDING_POSITION,IA_LAST_RUN_LAUNCH_SITE,IA_LAST_RUN_START_TIME,IA_LAST_SACCADE_AMPLITUDE,IA_LAST_SACCADE_ANGLE,IA_LAST_SACCADE_END_TIME,IA_LAST_SACCADE_INDEX,IA_LAST_SACCADE_START_TIME,IA_LEFT,IA_LEGAL,IA_LEGAL_IMMEDIATE,IA_MAX_FIX_PUPIL_SIZE,IA_MIN_FIX_PUPIL_SIZE,IA_POINTS,IA_REGRESSION_IN,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT,IA_REGRESSION_OUT_COUNT,IA_REGRESSION_OUT_FULL,IA_REGRESSION_OUT_FULL_COUNT,IA_REGRESSION_PATH_DURATION,IA_RIGHT,IA_RUN_COUNT,IA_SECOND_FIXATION_DURATION,IA_SECOND_FIXATION_RUN,IA_SECOND_FIXATION_TIME,IA_SECOND_FIXATION_X,IA_SECOND_FIXATION_Y,IA_SECOND_RUN_DWELL_TIME,IA_SECOND_RUN_END_TIME,IA_SECOND_RUN_FIXATION_%,IA_SECOND_RUN_FIXATION_COUNT,IA_SECOND_RUN_LANDING_POSITION,IA_SECOND_RUN_LAUNCH_SITE,IA_SECOND_RUN_START_TIME,IA_SELECTIVE_REGRESSION_PATH_DURATION,IA_SKIP,IA_SPILLOVER,IA_START_TIME,IA_THIRD_FIXATION_DURATION,IA_THIRD_FIXATION_RUN,IA_THIRD_FIXATION_TIME,IA_THIRD_FIXATION_X,IA_THIRD_FIXATION_Y,IA_THIRD_RUN_DWELL_TIME,IA_THIRD_RUN_END_TIME,IA_THIRD_RUN_FIXATION_%,IA_THIRD_RUN_FIXATION_COUNT,IA_THIRD_RUN_LANDING_POSITION,IA_THIRD_RUN_LAUNCH_SITE,IA_THIRD_RUN_START_TIME,IA_TOP,IA_TYPE,INTEREST_AREA_FIXATION_SEQUENCE,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,REPORTING_METHOD,TRIAL_DWELL_TIME,TRIAL_FIXATION_COUNT,TRIAL_IA_COUNT,TRIAL_LABEL,TRIAL_START_TIME,TRIAL_TOTAL_VISITED_IA_COUNT,bg,bg_code,frame_number
Beny_1,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,2,FALSE,starjumps50.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Beny_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0]",TRUE,2371800,2,test_IP_long,TRUE,2368997,Fixations,2573,2,3,Trial: 2,2366372,1,,,
Beny_1,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,2,FALSE,starjumps50.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Beny_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 22]",TRUE,2368997,3,start_IP,TRUE,2367296,Fixations,1478,6,3,Trial: 2,2366372,2,,,
Beny_1,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,2,FALSE,starjumps50.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Beny_1.edf,RIGHT,condition: phase,138000,4114.33,620,666,0.4506,FALSE,,335,1,,,1,924,0,491.3,283.8,1,335,1258,0.1667,1,105.3,,924,,,,,,0.5,3,0,1,1,0,98,113,,22,,pole_AOI,98,2,2527,467.3,534,331,2625,0.3333,2,202.4,194.1,2243,4.83,-138.27,2526,5,2476,386,0,0,5834,3228,,1,1,0,0,0,0,335,686,2,233,2,2243,588.4,417.6,331,2625,0.3333,2,202.4,194.1,2243,335,0,113,,98,2,2527,467.3,534,,,,,,,,160,RECTANGLE,"[22, 23, 22]",TRUE,2368997,3,start_IP,TRUE,2367296,Fixations,1478,6,3,Trial: 2,2366372,2,,,
Beny_1,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,2,FALSE,starjumps50.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Beny_1.edf,RIGHT,condition: phase,138000,4206,620,812,0.5494,FALSE,,113,2,22,[22],2,1320,1,145.2,442.8,1,812,2186,0.5,3,195.2,-541.3,1320,11.06,-160.85,1319,1,1259,0.5,3,0,1,2,0,233,699,,23,,left_AOI,208,1,1979,191.9,502.4,812,2186,0.5,3,195.2,-541.3,1320,3.42,3.02,1978,3,1946,-50,1,1,4723,3817,,0,0,1,1,1,1,1143,250,1,491,1,1455,45.5,498,,,,,,,,812,0,,,208,1,1979,191.9,502.4,,,,,,,,160,RECTANGLE,"[22, 23, 22]",TRUE,2368997,3,start_IP,TRUE,2367296,Fixations,1478,6,3,Trial: 2,2366372,2,,,
Beny_1,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,2,FALSE,starjumps50.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Beny_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,2370302,4,disappear_IP,TRUE,2368997,Fixations,1305,1,3,Trial: 2,2366372,1,,,
Beny_1,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,2,FALSE,starjumps50.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Beny_1.edf,RIGHT,condition: phase,138000,3281,620,1305,1,FALSE,,1305,1,,,1,2625,0,467.3,534,1,1305,3930,1,1,81.3,,2625,,,,,,1,1,0,0,0,0,0,0,,22,,pole_AOI,1305,1,2625,467.3,534,1305,3930,1,1,81.3,,2625,,,,,,386,0,0,3281,3281,,0,0,0,0,0,0,1305,686,1,,,,,,,,,,,,,1305,0,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,2370302,4,disappear_IP,TRUE,2368997,Fixations,1305,1,3,Trial: 2,2366372,1,,,
Beny_1,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,2,FALSE,starjumps50.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Beny_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,2370302,4,disappear_IP,TRUE,2368997,Fixations,1305,1,3,Trial: 2,2366372,1,,,
Beny_1,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,2,FALSE,starjumps50.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Beny_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0]",TRUE,2371800,5,IP_End,TRUE,2370653,Fixations,917,2,3,Trial: 2,2366372,1,,,
Beny_1,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,2,FALSE,starjumps50.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Beny_1.edf,RIGHT,condition: phase,138000,3281,620,393,0.4286,FALSE,,393,1,,,1,4281,0,467.3,534,1,393,4673,0.5,1,81.3,,4281,,,,,,0.5,1,0,0,0,0,0,0,,22,,pole_AOI,393,1,4281,467.3,534,393,4673,0.5,1,81.3,,4281,,,,,,386,0,0,3281,3281,,0,0,0,0,0,0,393,686,1,,,,,,,,,,,,,393,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0]",TRUE,2371800,5,IP_End,TRUE,2370653,Fixations,917,2,3,Trial: 2,2366372,1,,,
Beny_1,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,2,FALSE,starjumps50.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Beny_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0]",TRUE,2371800,5,IP_End,TRUE,2370653,Fixations,917,2,3,Trial: 2,2366372,1,,,
Beny_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,3,FALSE,starjumps50.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Beny_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 22, 23]",TRUE,2377325,1,video_IP,TRUE,2372820,Fixations,3928,7,3,Trial: 3,2372361,2,,,
Beny_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,3,FALSE,starjumps50.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Beny_1.edf,RIGHT,condition: phase,138000,2620.33,620,2901,0.7385,FALSE,,251,1,,,1,459,0,537,472.2,1,251,709,0.1429,1,151,,459,,,,,,0.4286,3,0,1,2,0,2420,249,,22,,pole_AOI,2420,2,2162,507.9,523.4,2650,4581,0.2857,2,197,218.1,1908,2.14,-145.07,2161,5,2138,386,0,0,2902,2343,,1,1,0,0,0,0,251,686,2,230,2,1908,583,440.2,2650,4581,0.2857,2,197,218.1,1908,251,0,162,,2420,2,2162,507.9,523.4,,,,,,,,160,RECTANGLE,"[22, 23, 22, 23]",TRUE,2377325,1,video_IP,TRUE,2372820,Fixations,3928,7,3,Trial: 3,2372361,2,,,
Beny_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,3,FALSE,starjumps50.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Beny_1.edf,RIGHT,condition: phase,138000,2801.5,620,1027,0.2615,FALSE,,162,2,22,[22],2,781,1,45.4,510.6,1,940,1783,0.4286,3,95.4,-587,781,13.94,-178.88,780,1,710,0.5714,4,0,1,2,0,230,778,,23,,left_AOI,87,2,4877,193.3,398.7,87,4964,0.1429,1,243.3,-557.9,4877,10.86,157.49,4876,6,4582,-50,1,1,2944,2643,,0,0,1,1,1,1,3677,250,2,571,1,966,-47.8,566.1,87,4964,0.1429,1,243.3,-557.9,4877,1027,0,,,207,1,1577,167.9,550.6,,,,,,,,160,RECTANGLE,"[22, 23, 22, 23]",TRUE,2377325,1,video_IP,TRUE,2372820,Fixations,3928,7,3,Trial: 3,2372361,2,,,
Beny_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,3,FALSE,starjumps50.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Beny_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23]",TRUE,2377325,2,test_IP_long,TRUE,2374522,Fixations,2507,2,3,Trial: 3,2372361,2,,,
Beny_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,3,FALSE,starjumps50.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Beny_1.edf,RIGHT,condition: phase,138000,2616,620,2420,0.9653,FALSE,,2420,1,,,1,2162,0,507.9,523.4,1,2420,4581,0.5,1,121.9,,2162,,,,,,0.5,1,0,0,1,0,0,87,,22,,pole_AOI,2420,1,2162,507.9,523.4,2420,4581,0.5,1,121.9,,2162,,,,,,386,0,0,2616,2616,,0,0,0,0,0,0,2420,686,1,,,,,,,,,,,,,2420,0,87,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23]",TRUE,2377325,2,test_IP_long,TRUE,2374522,Fixations,2507,2,3,Trial: 3,2372361,2,,,
Beny_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,3,FALSE,starjumps50.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Beny_1.edf,RIGHT,condition: phase,138000,2899,620,87,0.0347,FALSE,,87,2,22,[22],2,4877,1,193.3,398.7,1,87,4964,0.5,1,243.3,-557.9,4877,10.86,157.49,4876,1,4582,0.5,1,0,0,0,0,0,0,,23,,left_AOI,87,1,4877,193.3,398.7,87,4964,0.5,1,243.3,-557.9,4877,10.86,157.49,4876,1,4582,-50,1,1,2899,2899,,0,0,0,0,0,0,87,250,1,,,,,,,,,,,,,87,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23]",TRUE,2377325,2,test_IP_long,TRUE,2374522,Fixations,2507,2,3,Trial: 3,2372361,2,,,
Beny_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,3,FALSE,starjumps50.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Beny_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 22]",TRUE,2374522,3,start_IP,TRUE,2372820,Fixations,1421,5,3,Trial: 3,2372361,2,,,
Beny_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,3,FALSE,starjumps50.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Beny_1.edf,RIGHT,condition: phase,138000,2622.5,620,481,0.3385,FALSE,,251,1,,,1,459,0,537,472.2,1,251,709,0.2,1,151,,459,,,,,,0.4,2,0,0,1,0,0,162,,22,,pole_AOI,230,2,1908,583,440.2,230,2137,0.2,1,197,218.1,1908,13.11,15.79,1907,4,1784,386,0,0,2902,2343,,1,1,0,0,0,0,251,686,2,230,2,1908,583,440.2,230,2137,0.2,1,197,218.1,1908,251,0,162,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 22]",TRUE,2374522,3,start_IP,TRUE,2372820,Fixations,1421,5,3,Trial: 3,2372361,2,,,
Beny_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,3,FALSE,starjumps50.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Beny_1.edf,RIGHT,condition: phase,138000,2769,620,940,0.6615,FALSE,,162,2,22,[22],2,781,1,45.4,510.6,1,940,1783,0.6,3,95.4,-587,781,13.94,-178.88,780,1,710,0.6,3,0,1,2,0,230,778,,23,,left_AOI,207,1,1577,167.9,550.6,940,1783,0.6,3,95.4,-587,781,4.45,8.24,1576,3,1537,-50,1,1,2944,2643,,0,0,1,1,1,1,1170,250,1,571,1,966,-47.8,566.1,,,,,,,,940,0,,,207,1,1577,167.9,550.6,,,,,,,,160,RECTANGLE,"[22, 23, 22]",TRUE,2374522,3,start_IP,TRUE,2372820,Fixations,1421,5,3,Trial: 3,2372361,2,,,
Beny_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,3,FALSE,starjumps50.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Beny_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,2375826,4,disappear_IP,TRUE,2374522,Fixations,1303,1,3,Trial: 3,2372361,1,,,
Beny_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,3,FALSE,starjumps50.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Beny_1.edf,RIGHT,condition: phase,138000,2616,620,1303,1,FALSE,,1303,1,,,1,2162,0,507.9,523.4,1,1303,3465,1,1,121.9,,2162,,,,,,1,1,0,0,0,0,0,0,,22,,pole_AOI,1303,1,2162,507.9,523.4,1303,3465,1,1,121.9,,2162,,,,,,386,0,0,2616,2616,,0,0,0,0,0,0,1303,686,1,,,,,,,,,,,,,1303,0,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,2375826,4,disappear_IP,TRUE,2374522,Fixations,1303,1,3,Trial: 3,2372361,1,,,
Beny_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,3,FALSE,starjumps50.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Beny_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,2375826,4,disappear_IP,TRUE,2374522,Fixations,1303,1,3,Trial: 3,2372361,1,,,
Beny_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,3,FALSE,starjumps50.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Beny_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23]",TRUE,2377325,5,IP_End,TRUE,2376178,Fixations,852,2,3,Trial: 3,2372361,2,,,
Beny_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,3,FALSE,starjumps50.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Beny_1.edf,RIGHT,condition: phase,138000,2616,620,765,0.8979,FALSE,,765,1,,,1,3817,0,507.9,523.4,1,765,4581,0.5,1,121.9,,3817,,,,,,0.5,1,0,0,1,0,0,87,,22,,pole_AOI,765,1,3817,507.9,523.4,765,4581,0.5,1,121.9,,3817,,,,,,386,0,0,2616,2616,,0,0,0,0,0,0,765,686,1,,,,,,,,,,,,,765,0,87,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23]",TRUE,2377325,5,IP_End,TRUE,2376178,Fixations,852,2,3,Trial: 3,2372361,2,,,
Beny_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,3,FALSE,starjumps50.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Beny_1.edf,RIGHT,condition: phase,138000,2899,620,87,0.1021,FALSE,,87,2,22,[22],2,4877,1,193.3,398.7,1,87,4964,0.5,1,243.3,-557.9,4877,10.86,157.49,4876,1,4582,0.5,1,0,0,0,0,0,0,,23,,left_AOI,87,1,4877,193.3,398.7,87,4964,0.5,1,243.3,-557.9,4877,10.86,157.49,4876,1,4582,-50,1,1,2899,2899,,0,0,0,0,0,0,87,250,1,,,,,,,,,,,,,87,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23]",TRUE,2377325,5,IP_End,TRUE,2376178,Fixations,852,2,3,Trial: 3,2372361,2,,,
Beny_1,4,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,4,FALSE,starjumps50.mp4,exp,test,test_session,occlusion_disappear_100fps.mp4,4,13500,Beny_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 22, 23, 22, 0, 22, 0, 22]",TRUE,2391824,1,video_IP,TRUE,2378314,Fixations,12771,13,3,Trial: 4,2377920,2,,,
Beny_1,4,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,4,FALSE,starjumps50.mp4,exp,test,test_session,occlusion_disappear_100fps.mp4,4,13500,Beny_1.edf,RIGHT,condition: phase,138000,2465.5,620,10186,0.7976,FALSE,,70,1,,,1,394,0,387.6,429.7,1,340,758,0.1538,2,1.6,,394,,,,,,0.6154,8,0,3,2,0,8207,744,,22,,pole_AOI,120,5,13784,473.6,462.1,120,13904,0.0769,1,87.6,84.7,13784,5.03,-27.69,13783,12,13738,386,0,0,2719,2034,,1,2,0,0,0,0,340,686,5,270,1,489,510.9,440,3329,4920,0.1538,2,44.9,266.8,1573,340,0,542,,165,2,1573,430.9,493,1419,6784,0.0769,1,55.4,141.4,5366,160,RECTANGLE,"[22, 23, 22, 23, 22, 0, 22, 0, 22]",TRUE,2391824,1,video_IP,TRUE,2378314,Fixations,12771,13,3,Trial: 4,2377920,2,,,
Beny_1,4,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Beny_1,4,FALSE,starjumps50.mp4,exp,test,test_session,occlusion_disappear_100fps.mp4,4,13500,Beny_1.edf,RIGHT,condition: phase,138000,2427,620,875,0.0685,FALSE,,542,3,22,[22],2,829,1,-7,534.9,1,673,1525,0.1538,2,43,-560.9,829,15.64,-172.45,828,2,759,0.2308,3,0,2,1,0,1584,131,,23,,left_AOI,202,2,5109,244.6,368.9,202,5310,0.0769,1,294.6,-538.3,5109,8.82,151.4,5108,6,4921,-50,1,1,2474,2372,,0,0,1,2,1,2,10721,250,2,131,1,1395,119.2,531.5,202,5310,0.0769,1,294.6,-538.3,5109,875,0,,,202,2,5109,244.6,368.9,,,,,,,,160,RECTANGLE,"[22, 23, 22, 23, 22, 0, 22, 0, 22]",TRUE,2391824,1,video_IP,TRUE,2378314,Fixations,12771,13,3,Trial: 4,2377920,2,,,
